sku,vol,mean,std,cv,cum_vol,abc,xyz,segment
3474636994007,9.0,0.06428572,0.2989361,4.650117,0.9698978,C,Y,CY
7522698,9.0,0.06428572,0.32210445,5.0105133,0.9699021,C,Y,CY
7237677,9.0,0.06428572,0.34371465,5.346672,0.9699064,C,Y,CY
2014996,9.0,0.06428572,0.27381435,4.259334,0.9699107,C,Y,CY
gift-562,9.0,0.06428572,0.40162826,6.2475505,0.969915,C,Y,CY
010022,9.0,0.06428572,0.3640443,5.662911,0.96991926,C,Y,CY
6880823,9.0,0.06428572,0.2989361,4.650117,0.96992356,C,Y,CY
689304860079,9.0,0.06428572,0.32210445,5.0105133,0.96992785,C,Y,CY
7524124,9.0,0.06428572,0.27381435,4.259334,0.96993214,C,Y,CY
SH006103604-ne,9.0,0.06428572,0.40162826,6.2475505,0.96993643,C,Y,CY
SBM0003,9.0,0.06428572,0.2989361,4.650117,0.9699407,C,Y,CY
SBM0043,9.0,0.06428572,0.24614187,3.8288732,0.969945,C,Y,CY
SBM0061,9.0,0.06428572,0.34371465,5.346672,0.9699493,C,Y,CY
5256126,9.0,0.06428572,0.24614187,3.8288732,0.9699536,C,Y,CY
5256004,9.0,0.06428572,0.24614187,3.8288732,0.9699579,C,Y,CY
5256006,9.0,0.06428572,0.27381435,4.259334,0.9699622,C,Y,CY
E1904821,9.0,0.06428572,0.32210445,5.0105133,0.9699665,C,Y,CY
E1905122,9.0,0.06428572,0.24614187,3.8288732,0.96997076,C,Y,CY
E1905321,9.0,0.06428572,0.2989361,4.650117,0.969975,C,Y,CY
E1907322,9.0,0.06428572,0.27381435,4.259334,0.9699793,C,Y,CY
E1907422,9.0,0.06428572,0.27381435,4.259334,0.9699836,C,Y,CY
E1907722,9.0,0.06428572,0.27381435,4.259334,0.96998787,C,Y,CY
7245170000,9.0,0.06428572,0.4678239,7.2772603,0.96999216,C,Z,CZ
5256259,9.0,0.06428572,0.27381435,4.259334,0.96999645,C,Y,CY
7524637,9.0,0.06428572,0.32210445,5.0105133,0.97000074,C,Y,CY
SH006103609-ne,9.0,0.06428572,0.40162826,6.2475505,0.97000504,C,Y,CY
101043810,9.0,0.06428572,0.24614187,3.8288732,0.9700093,C,Y,CY
3474637131098,9.0,0.06428572,0.27381435,4.259334,0.9700136,C,Y,CY
7528059,9.0,0.06428572,0.5257501,8.178334,0.9700179,C,Z,CZ
7244871,9.0,0.06428572,0.32210445,5.0105133,0.9700222,C,Y,CY
20019231,9.0,0.06428572,0.27381435,4.259334,0.9700265,C,Y,CY
20018741,9.0,0.06428572,0.24614187,3.8288732,0.9700308,C,Y,CY
2014954,9.0,0.06428572,0.3832972,5.9624004,0.9700351,C,Y,CY
2014961,9.0,0.06428572,0.27381435,4.259334,0.97003937,C,Y,CY
2014814,9.0,0.06428572,0.24614187,3.8288732,0.97004366,C,Y,CY
2014821,9.0,0.06428572,0.24614187,3.8288732,0.97004795,C,Y,CY
5201580969700,9.0,0.06428572,0.27381435,4.259334,0.97005224,C,Y,CY
ROM017,9.0,0.06428572,0.24614187,3.8288732,0.9700565,C,Y,CY
S0022406,9.0,0.06428572,0.2989361,4.650117,0.97006077,C,Y,CY
7523860,9.0,0.06428572,0.2989361,4.650117,0.97006506,C,Y,CY
E3110400,9.0,0.06428572,0.32210445,5.0105133,0.97006935,C,Y,CY
transport9,9.0,0.06428572,0.27381435,4.259334,0.97007364,C,Y,CY
001ROLLER,9.0,0.06428572,0.24614187,3.8288732,0.97007793,C,Y,CY
8004395111312,9.0,0.06428572,0.68078154,10.589934,0.9700822,C,Z,CZ
20019891,9.0,0.06428572,0.3832972,5.9624004,0.9700865,C,Y,CY
2014381,9.0,0.06428572,0.27381435,4.259334,0.9700908,C,Y,CY
2014318,9.0,0.06428572,0.24614187,3.8288732,0.9700951,C,Y,CY
80060078,9.0,0.06428572,0.27381435,4.259334,0.9700994,C,Y,CY
80040898,9.0,0.06428572,0.27381435,4.259334,0.9701037,C,Y,CY
3614273792585,9.0,0.06428572,0.27381435,4.259334,0.970108,C,Y,CY
4059729037381,9.0,0.06428572,0.41915837,6.520241,0.97011226,C,Y,CY
SBMGP4325,9.0,0.06428572,0.24614187,3.8288732,0.97011656,C,Y,CY
SH006103601,9.0,0.06428572,0.3640443,5.662911,0.97012085,C,Y,CY
4059729037404,9.0,0.06428572,0.45218438,7.033979,0.97012514,C,Z,CZ
3474637130039,9.0,0.06428572,0.24614187,3.8288732,0.97012943,C,Y,CY
4059729037596,9.0,0.06428572,0.34371465,5.346672,0.9701337,C,Y,CY
LML58460,9.0,0.06428572,0.24614187,3.8288732,0.97013795,C,Y,CY
7081034,9.0,0.06428572,0.32210445,5.0105133,0.97014225,C,Y,CY
3600531647919,9.0,0.06428572,0.2989361,4.650117,0.97014654,C,Y,CY
773602048700,9.0,0.06428572,0.2989361,4.650117,0.9701508,C,Y,CY
773602084937,9.0,0.06428572,0.24614187,3.8288732,0.9701551,C,Y,CY
80095976,9.0,0.06428572,0.2989361,4.650117,0.9701594,C,Y,CY
80098704,9.0,0.06428572,0.27381435,4.259334,0.9701637,C,Y,CY
6234278,9.0,0.06428572,0.3640443,5.662911,0.970168,C,Y,CY
15006220,9.0,0.06428572,0.24614187,3.8288732,0.9701723,C,Y,CY
9319944030624,9.0,0.06428572,0.32210445,5.0105133,0.9701766,C,Y,CY
9319944050363,9.0,0.06428572,0.2989361,4.650117,0.97018087,C,Y,CY
9301033,9.0,0.06428572,0.2989361,4.650117,0.97018516,C,Y,CY
93023,9.0,0.06428572,0.27381435,4.259334,0.97018945,C,Y,CY
001423EV,9.0,0.06428572,0.27381435,4.259334,0.97019374,C,Y,CY
transport16,9.0,0.06428572,0.27381435,4.259334,0.97019804,C,Y,CY
689304051026,9.0,0.06428572,0.24614187,3.8288732,0.9702023,C,Y,CY
80050651,8.0,0.057142857,0.3552571,6.216999,0.97020614,C,Y,CY
873509027799,8.0,0.057142857,0.3121388,5.462429,0.97020996,C,Y,CY
4059729484345,8.0,0.057142857,0.3121388,5.462429,0.9702138,C,Y,CY
11LC250NO23,8.0,0.057142857,0.23294884,4.076605,0.9702175,C,Y,CY
12-00000942,8.0,0.057142857,0.23294884,4.076605,0.97022134,C,Y,CY
12-00000973,8.0,0.057142857,0.3936808,6.8894143,0.97022516,C,Z,CZ
4059729468093,8.0,0.057142857,0.28817034,5.0429807,0.97022897,C,Y,CY
3253581345184,8.0,0.057142857,0.28817034,5.0429807,0.9702328,C,Y,CY
4059729467973,8.0,0.057142857,0.28817034,5.0429807,0.9702366,C,Y,CY
6336990,8.0,0.057142857,0.33439365,5.8518887,0.9702404,C,Y,CY
2014175,8.0,0.057142857,0.23294884,4.076605,0.9702442,C,Y,CY
5201580931202,8.0,0.057142857,0.2620184,4.5853224,0.97024804,C,Y,CY
7243022,8.0,0.057142857,0.3936808,6.8894143,0.97025186,C,Z,CZ
E3527000,8.0,0.057142857,0.28817034,5.0429807,0.9702557,C,Y,CY
2013306,8.0,0.057142857,0.23294884,4.076605,0.9702595,C,Y,CY
7240499,8.0,0.057142857,0.28817034,5.0429807,0.9702633,C,Y,CY
7240556,8.0,0.057142857,0.2620184,4.5853224,0.9702671,C,Y,CY
5201580904718,8.0,0.057142857,0.28817034,5.0429807,0.97027093,C,Y,CY
2012772,8.0,0.057142857,0.2620184,4.5853224,0.97027475,C,Y,CY
7244689000,8.0,0.057142857,0.2620184,4.5853224,0.97027856,C,Y,CY
3614273431194,8.0,0.057142857,0.33439365,5.8518887,0.9702824,C,Y,CY
80058247,8.0,0.057142857,0.2620184,4.5853224,0.9702862,C,Y,CY
0072239315767,8.0,0.057142857,0.2620184,4.5853224,0.97029,C,Y,CY
007524EV,8.0,0.057142857,0.23294884,4.076605,0.9702938,C,Y,CY
009641EV,8.0,0.057142857,0.2620184,4.5853224,0.97029763,C,Y,CY
6334532-ne,8.0,0.057142857,0.5970121,10.447712,0.9703014,C,Z,CZ
7435321,8.0,0.057142857,0.3121388,5.462429,0.9703052,C,Y,CY
7003665,8.0,0.057142857,0.28817034,5.0429807,0.970309,C,Y,CY
4059729491398,8.0,0.057142857,0.28817034,5.0429807,0.97031283,C,Y,CY
7409326,8.0,0.057142857,0.37496147,6.5618258,0.97031665,C,Y,CY
8806133614143,8.0,0.057142857,0.33439365,5.8518887,0.97032046,C,Y,CY
8806133614228,8.0,0.057142857,0.33439365,5.8518887,0.9703243,C,Y,CY
6337741,8.0,0.057142857,0.33439365,5.8518887,0.9703281,C,Y,CY
PF016445,8.0,0.057142857,0.2620184,4.5853224,0.9703319,C,Y,CY
4059729468017,8.0,0.057142857,0.2620184,4.5853224,0.9703357,C,Y,CY
4059729441362,8.0,0.057142857,0.23294884,4.076605,0.97033954,C,Y,CY
PF016714,8.0,0.057142857,0.33439365,5.8518887,0.97034335,C,Y,CY
2014746,8.0,0.057142857,0.23294884,4.076605,0.97034717,C,Y,CY
E2803900,8.0,0.057142857,0.37496147,6.5618258,0.970351,C,Y,CY
5201580907719,8.0,0.057142857,0.2620184,4.5853224,0.9703548,C,Y,CY
80060768,8.0,0.057142857,0.23294884,4.076605,0.9703586,C,Y,CY
80061420,8.0,0.057142857,0.28817034,5.0429807,0.9703624,C,Y,CY
80062049,8.0,0.057142857,0.23294884,4.076605,0.97036624,C,Y,CY
80062050,8.0,0.057142857,0.28817034,5.0429807,0.97037005,C,Y,CY
80062532,8.0,0.057142857,0.33439365,5.8518887,0.97037387,C,Y,CY
E3553900,8.0,0.057142857,0.28817034,5.0429807,0.9703777,C,Y,CY
12-00001024,8.0,0.057142857,0.23294884,4.076605,0.97038144,C,Y,CY
6339267,8.0,0.057142857,0.37496147,6.5618258,0.97038525,C,Y,CY
3253581590126,8.0,0.057142857,0.2620184,4.5853224,0.97038907,C,Y,CY
8700216173391,8.0,0.057142857,0.28817034,5.0429807,0.9703929,C,Y,CY
4059729466358,8.0,0.057142857,0.28817034,5.0429807,0.9703967,C,Y,CY
8700216011341,8.0,0.057142857,0.23294884,4.076605,0.9704005,C,Y,CY
E255000,8.0,0.057142857,0.23294884,4.076605,0.9704043,C,Y,CY
2014662,8.0,0.057142857,0.33439365,5.8518887,0.97040814,C,Y,CY
gift-539,8.0,0.057142857,0.3121388,5.462429,0.97041196,C,Y,CY
3614274162943,8.0,0.057142857,0.2620184,4.5853224,0.9704158,C,Y,CY
3614272860377,8.0,0.057142857,0.2620184,4.5853224,0.9704196,C,Y,CY
8006540104569,8.0,0.057142857,0.33439365,5.8518887,0.9704234,C,Y,CY
8006540104620,8.0,0.057142857,0.33439365,5.8518887,0.9704272,C,Y,CY
7244680000,8.0,0.057142857,0.23294884,4.076605,0.970431,C,Y,CY
7408823,8.0,0.057142857,0.2620184,4.5853224,0.97043484,C,Y,CY
3145891822045,8.0,0.057142857,0.37496147,6.5618258,0.97043866,C,Y,CY
7407403,8.0,0.057142857,0.23294884,4.076605,0.9704425,C,Y,CY
P1661002,8.0,0.057142857,0.33439365,5.8518887,0.9704463,C,Y,CY
6325977,8.0,0.057142857,0.3936808,6.8894143,0.9704501,C,Z,CZ
PF016694,8.0,0.057142857,0.3121388,5.462429,0.9704539,C,Y,CY
4059729440884,8.0,0.057142857,0.28817034,5.0429807,0.97045773,C,Y,CY
4059729440891,8.0,0.057142857,0.3936808,6.8894143,0.9704615,C,Z,CZ
4059729440907,8.0,0.057142857,0.44514048,7.7899585,0.9704653,C,Z,CZ
7405688,8.0,0.057142857,0.3936808,6.8894143,0.9704691,C,Z,CZ
8809080822722,8.0,0.057142857,0.5197042,9.094824,0.97047293,C,Z,CZ
52334,8.0,0.057142857,0.2620184,4.5853224,0.97047675,C,Y,CY
20016061,8.0,0.057142857,0.44514048,7.7899585,0.97048056,C,Z,CZ
01146100,8.0,0.057142857,0.5197042,9.094824,0.9704844,C,Z,CZ
3614271438010,8.0,0.057142857,0.2620184,4.5853224,0.9704882,C,Y,CY
3614270971273,8.0,0.057142857,0.2620184,4.5853224,0.970492,C,Y,CY
8006540330456,8.0,0.057142857,0.3121388,5.462429,0.9704958,C,Y,CY
010048,8.0,0.057142857,0.3936808,6.8894143,0.97049963,C,Z,CZ
5256003,8.0,0.057142857,0.23294884,4.076605,0.97050345,C,Y,CY
8809080823217,8.0,0.057142857,0.28817034,5.0429807,0.97050726,C,Y,CY
8809083996284,8.0,0.057142857,0.28817034,5.0429807,0.9705111,C,Y,CY
8809151133665,8.0,0.057142857,0.23294884,4.076605,0.9705149,C,Y,CY
8809211652877,8.0,0.057142857,0.2620184,4.5853224,0.9705187,C,Y,CY
4059729491077,8.0,0.057142857,0.2620184,4.5853224,0.9705225,C,Y,CY
8571050836,8.0,0.057142857,0.3936808,6.8894143,0.97052634,C,Z,CZ
8809238961952,8.0,0.057142857,0.23294884,4.076605,0.97053015,C,Y,CY
8809241887744,8.0,0.057142857,0.2620184,4.5853224,0.97053397,C,Y,CY
5256128,8.0,0.057142857,0.2620184,4.5853224,0.9705378,C,Y,CY
7238097,8.0,0.057142857,0.28817034,5.0429807,0.9705416,C,Y,CY
E1906121,8.0,0.057142857,0.2620184,4.5853224,0.97054535,C,Y,CY
5256268,8.0,0.057142857,0.2620184,4.5853224,0.97054917,C,Y,CY
2014885,8.0,0.057142857,0.23294884,4.076605,0.970553,C,Y,CY
2014887,8.0,0.057142857,0.2620184,4.5853224,0.9705568,C,Y,CY
2014817,8.0,0.057142857,0.2620184,4.5853224,0.9705606,C,Y,CY
2014824,8.0,0.057142857,0.23294884,4.076605,0.9705644,C,Y,CY
5256123,8.0,0.057142857,0.23294884,4.076605,0.97056824,C,Y,CY
8809268158445,8.0,0.057142857,0.23294884,4.076605,0.97057205,C,Y,CY
8809323738285-ne,8.0,0.057142857,0.3936808,6.8894143,0.97057587,C,Z,CZ
6323923,8.0,0.057142857,0.3121388,5.462429,0.9705797,C,Y,CY
7033480,8.0,0.057142857,0.2620184,4.5853224,0.9705835,C,Y,CY
3346470431614,8.0,0.057142857,0.23294884,4.076605,0.9705873,C,Y,CY
7472027,8.0,0.057142857,0.28817034,5.0429807,0.9705911,C,Y,CY
5256097,8.0,0.057142857,0.23294884,4.076605,0.97059494,C,Y,CY
5256099,8.0,0.057142857,0.2620184,4.5853224,0.97059876,C,Y,CY
7245182000,8.0,0.057142857,0.33439365,5.8518887,0.9706026,C,Y,CY
2014993,8.0,0.057142857,0.2620184,4.5853224,0.9706064,C,Y,CY
E1860520,8.0,0.057142857,0.2620184,4.5853224,0.9706102,C,Y,CY
7246298,8.0,0.057142857,0.2620184,4.5853224,0.970614,C,Y,CY
8006540423387,8.0,0.057142857,0.2620184,4.5853224,0.97061783,C,Y,CY
6879163-ne,8.0,0.057142857,0.5333676,9.333933,0.97062165,C,Z,CZ
68678035,8.0,0.057142857,0.23294884,4.076605,0.9706254,C,Y,CY
12023,8.0,0.057142857,0.33439365,5.8518887,0.9706292,C,Y,CY
OUSGCAMT00,8.0,0.057142857,0.2620184,4.5853224,0.97063303,C,Y,CY
8809422534184,8.0,0.057142857,0.23294884,4.076605,0.97063684,C,Y,CY
8809422534870,8.0,0.057142857,0.28817034,5.0429807,0.97064066,C,Y,CY
8809211656950,8.0,0.057142857,0.3936808,6.8894143,0.9706445,C,Z,CZ
6352252,8.0,0.057142857,0.28817034,5.0429807,0.9706483,C,Y,CY
855-YCFA,8.0,0.057142857,0.23294884,4.076605,0.9706521,C,Y,CY
2015007,8.0,0.057142857,0.23294884,4.076605,0.9706559,C,Y,CY
5256342,8.0,0.057142857,0.23294884,4.076605,0.97065973,C,Y,CY
20013279,8.0,0.057142857,0.28817034,5.0429807,0.97066355,C,Y,CY
20012039,8.0,0.057142857,0.28817034,5.0429807,0.97066736,C,Y,CY
014355EV,8.0,0.057142857,0.2620184,4.5853224,0.9706712,C,Y,CY
015145EV,8.0,0.057142857,0.2620184,4.5853224,0.970675,C,Y,CY
3616302072422,8.0,0.057142857,0.23294884,4.076605,0.9706788,C,Y,CY
80068052,8.0,0.057142857,0.28817034,5.0429807,0.9706826,C,Y,CY
80068057,8.0,0.057142857,0.3121388,5.462429,0.97068644,C,Y,CY
8809480780004,8.0,0.057142857,0.2620184,4.5853224,0.97069025,C,Y,CY
OUEPRCMB00,8.0,0.057142857,0.2620184,4.5853224,0.97069407,C,Y,CY
855-68637,8.0,0.057142857,0.2620184,4.5853224,0.9706979,C,Y,CY
3346470435704,8.0,0.057142857,0.2620184,4.5853224,0.9707017,C,Y,CY
2015187,8.0,0.057142857,0.37496147,6.5618258,0.9707055,C,Y,CY
80082705,8.0,0.057142857,0.28817034,5.0429807,0.97070926,C,Y,CY
3616302022496,8.0,0.057142857,0.23294884,4.076605,0.9707131,C,Y,CY
80068064,8.0,0.057142857,0.33439365,5.8518887,0.9707169,C,Y,CY
80076085,8.0,0.057142857,0.2620184,4.5853224,0.9707207,C,Y,CY
68690743,8.0,0.057142857,0.28817034,5.0429807,0.9707245,C,Y,CY
gift-474,8.0,0.057142857,0.33439365,5.8518887,0.97072834,C,Y,CY
018084001936,8.0,0.057142857,0.461019,8.067833,0.97073215,C,Z,CZ
2015023,8.0,0.057142857,0.28817034,5.0429807,0.97073597,C,Y,CY
E1520621,8.0,0.057142857,0.33439365,5.8518887,0.9707398,C,Y,CY
7391681039001,8.0,0.057142857,0.33439365,5.8518887,0.9707436,C,Y,CY
7400580,8.0,0.057142857,0.28817034,5.0429807,0.9707474,C,Y,CY
8809480780769,8.0,0.057142857,0.28817034,5.0429807,0.9707512,C,Y,CY
8809481760470,8.0,0.057142857,0.23294884,4.076605,0.97075504,C,Y,CY
8809481761378,8.0,0.057142857,0.23294884,4.076605,0.97075886,C,Y,CY
8809481761996,8.0,0.057142857,0.2620184,4.5853224,0.97076267,C,Y,CY
8809530047729-ne,8.0,0.057142857,0.3552571,6.216999,0.9707665,C,Y,CY
4059729420053,8.0,0.057142857,0.23294884,4.076605,0.9707703,C,Y,CY
3346470437876,8.0,0.057142857,0.23294884,4.076605,0.9707741,C,Y,CY
PF018566,8.0,0.057142857,0.33439365,5.8518887,0.9707779,C,Y,CY
E4244500,8.0,0.057142857,0.33439365,5.8518887,0.97078174,C,Y,CY
E4244700,8.0,0.057142857,0.28817034,5.0429807,0.97078556,C,Y,CY
72239325094,8.0,0.057142857,0.2620184,4.5853224,0.9707893,C,Y,CY
72239325872,8.0,0.057142857,0.2620184,4.5853224,0.9707931,C,Y,CY
20010642,8.0,0.057142857,0.2620184,4.5853224,0.97079694,C,Y,CY
5256258,8.0,0.057142857,0.3121388,5.462429,0.97080076,C,Y,CY
1G5YCM0000,8.0,0.057142857,0.23294884,4.076605,0.9708046,C,Y,CY
5201580138540,8.0,0.057142857,0.28817034,5.0429807,0.9708084,C,Y,CY
E0888502,8.0,0.057142857,0.2620184,4.5853224,0.9708122,C,Y,CY
8809548590149,8.0,0.057142857,0.2620184,4.5853224,0.970816,C,Y,CY
8809548590446,8.0,0.057142857,0.23294884,4.076605,0.97081983,C,Y,CY
1213,8.0,0.057142857,0.2620184,4.5853224,0.97082365,C,Y,CY
6359992,8.0,0.057142857,0.33439365,5.8518887,0.97082746,C,Y,CY
6360016,8.0,0.057142857,0.23294884,4.076605,0.9708313,C,Y,CY
4059729398666,8.0,0.057142857,0.28817034,5.0429807,0.9708351,C,Y,CY
74764367327,8.0,0.057142857,0.33439365,5.8518887,0.9708389,C,Y,CY
7477414,8.0,0.057142857,0.3552571,6.216999,0.9708427,C,Y,CY
7391681036079,8.0,0.057142857,0.2620184,4.5853224,0.97084653,C,Y,CY
EA390011,8.0,0.057142857,0.23294884,4.076605,0.97085035,C,Y,CY
1G5Y530000,8.0,0.057142857,0.2620184,4.5853224,0.97085416,C,Y,CY
EA275BG,8.0,0.057142857,0.23294884,4.076605,0.970858,C,Y,CY
2015381,8.0,0.057142857,0.2620184,4.5853224,0.9708618,C,Y,CY
2015130,8.0,0.057142857,0.23294884,4.076605,0.9708656,C,Y,CY
7246173,8.0,0.057142857,0.23294884,4.076605,0.97086936,C,Y,CY
E0777803,8.0,0.057142857,0.3121388,5.462429,0.9708732,C,Y,CY
7391681039506,8.0,0.057142857,0.3121388,5.462429,0.970877,C,Y,CY
7041236,8.0,0.057142857,0.23294884,4.076605,0.9708808,C,Y,CY
1230-RR,8.0,0.057142857,0.2620184,4.5853224,0.9708846,C,Y,CY
PF020069,8.0,0.057142857,0.2620184,4.5853224,0.97088844,C,Y,CY
11927425,8.0,0.057142857,0.3121388,5.462429,0.97089225,C,Y,CY
850989007855,8.0,0.057142857,0.2620184,4.5853224,0.97089607,C,Y,CY
2015447,8.0,0.057142857,0.23294884,4.076605,0.9708999,C,Y,CY
DPRPFG84058,8.0,0.057142857,0.2620184,4.5853224,0.9709037,C,Y,CY
2015479,8.0,0.057142857,0.28817034,5.0429807,0.9709075,C,Y,CY
6861476,8.0,0.057142857,0.23294884,4.076605,0.9709113,C,Y,CY
MV69702,8.0,0.057142857,0.23294884,4.076605,0.97091514,C,Y,CY
4064666582962,8.0,0.057142857,0.3121388,5.462429,0.97091895,C,Y,CY
4064666583242,8.0,0.057142857,0.2620184,4.5853224,0.97092277,C,Y,CY
8809572890239,8.0,0.057142857,0.5197042,9.094824,0.9709266,C,Z,CZ
4059729394279,8.0,0.057142857,0.23294884,4.076605,0.9709304,C,Y,CY
6384040,8.0,0.057142857,0.2620184,4.5853224,0.9709342,C,Y,CY
6988295,8.0,0.057142857,0.28817034,5.0429807,0.970938,C,Y,CY
6362030000,8.0,0.057142857,0.2620184,4.5853224,0.97094184,C,Y,CY
2015482,8.0,0.057142857,0.2620184,4.5853224,0.97094566,C,Y,CY
EA33005,8.0,0.057142857,0.23294884,4.076605,0.9709495,C,Y,CY
EA343020,8.0,0.057142857,0.23294884,4.076605,0.9709532,C,Y,CY
8008277760919,8.0,0.057142857,0.2620184,4.5853224,0.97095704,C,Y,CY
6906792,8.0,0.057142857,0.23294884,4.076605,0.97096086,C,Y,CY
6862490,8.0,0.057142857,0.2620184,4.5853224,0.97096467,C,Y,CY
7247007,8.0,0.057142857,0.28817034,5.0429807,0.9709685,C,Y,CY
1262903,8.0,0.057142857,0.23294884,4.076605,0.9709723,C,Y,CY
1262910,8.0,0.057142857,0.37496147,6.5618258,0.9709761,C,Y,CY
70471,8.0,0.057142857,0.3121388,5.462429,0.9709799,C,Y,CY
8809572891113,8.0,0.057142857,0.28817034,5.0429807,0.97098374,C,Y,CY
8809579273127,8.0,0.057142857,0.2620184,4.5853224,0.97098756,C,Y,CY
8809579273134,8.0,0.057142857,0.23294884,4.076605,0.9709914,C,Y,CY
8809587521722,8.0,0.057142857,0.23294884,4.076605,0.9709952,C,Y,CY
30923,8.0,0.057142857,0.23294884,4.076605,0.970999,C,Y,CY
6281568,8.0,0.057142857,0.33439365,5.8518887,0.9710028,C,Y,CY
70490,8.0,0.057142857,0.37496147,6.5618258,0.97100663,C,Y,CY
30947,8.0,0.057142857,0.3121388,5.462429,0.97101045,C,Y,CY
2015545,8.0,0.057142857,0.2620184,4.5853224,0.97101426,C,Y,CY
187905,8.0,0.057142857,0.2620184,4.5853224,0.9710181,C,Y,CY
187906,8.0,0.057142857,0.23294884,4.076605,0.9710219,C,Y,CY
187907,8.0,0.057142857,0.23294884,4.076605,0.9710257,C,Y,CY
018084053843,8.0,0.057142857,0.37496147,6.5618258,0.9710295,C,Y,CY
gift-447,8.0,0.057142857,0.28817034,5.0429807,0.9710333,C,Y,CY
8001841659466,8.0,0.057142857,0.3936808,6.8894143,0.9710371,C,Z,CZ
8008277765495,8.0,0.057142857,0.33439365,5.8518887,0.9710409,C,Y,CY
3099,8.0,0.057142857,0.23294884,4.076605,0.9710447,C,Y,CY
PF020606,8.0,0.057142857,0.23294884,4.076605,0.97104853,C,Y,CY
PF020620,8.0,0.057142857,0.2620184,4.5853224,0.97105235,C,Y,CY
PF020963,8.0,0.057142857,0.33439365,5.8518887,0.97105616,C,Y,CY
4059729387523,8.0,0.057142857,0.23294884,4.076605,0.97106,C,Y,CY
4059729371867,8.0,0.057142857,0.23294884,4.076605,0.9710638,C,Y,CY
850045076313,8.0,0.057142857,0.23294884,4.076605,0.9710676,C,Y,CY
3346470438439,8.0,0.057142857,0.23294884,4.076605,0.9710714,C,Y,CY
3346470438446,8.0,0.057142857,0.2620184,4.5853224,0.97107524,C,Y,CY
3346470438477,8.0,0.057142857,0.23294884,4.076605,0.97107905,C,Y,CY
5200142100056,8.0,0.057142857,0.23294884,4.076605,0.97108287,C,Y,CY
2015666,8.0,0.057142857,0.28817034,5.0429807,0.9710867,C,Y,CY
6849893,8.0,0.057142857,0.2620184,4.5853224,0.9710905,C,Y,CY
8001090817594,8.0,0.057142857,0.28817034,5.0429807,0.9710943,C,Y,CY
80086365,8.0,0.057142857,0.3121388,5.462429,0.9710981,C,Y,CY
80086370,8.0,0.057142857,0.2620184,4.5853224,0.97110194,C,Y,CY
362032065205,8.0,0.057142857,0.2620184,4.5853224,0.97110575,C,Y,CY
gift-427,8.0,0.057142857,0.28817034,5.0429807,0.97110957,C,Y,CY
6982256,8.0,0.057142857,0.2620184,4.5853224,0.9711133,C,Y,CY
8809598455382,8.0,0.057142857,0.23294884,4.076605,0.97111714,C,Y,CY
8809598455481,8.0,0.057142857,0.2620184,4.5853224,0.97112095,C,Y,CY
8809611861718,8.0,0.057142857,0.2620184,4.5853224,0.97112477,C,Y,CY
8809611861770,8.0,0.057142857,0.23294884,4.076605,0.9711286,C,Y,CY
12722,8.0,0.057142857,0.3121388,5.462429,0.9711324,C,Y,CY
12721,8.0,0.057142857,0.23294884,4.076605,0.9711362,C,Y,CY
8809611861817,8.0,0.057142857,0.2620184,4.5853224,0.97114,C,Y,CY
8809611861978,8.0,0.057142857,0.2620184,4.5853224,0.97114384,C,Y,CY
DLKFG120416,8.0,0.057142857,0.23294884,4.076605,0.97114766,C,Y,CY
2015616,8.0,0.057142857,0.23294884,4.076605,0.9711515,C,Y,CY
5099821002213,8.0,0.057142857,0.23294884,4.076605,0.9711553,C,Y,CY
EB078,8.0,0.057142857,0.2620184,4.5853224,0.9711591,C,Y,CY
5201143734141,8.0,0.057142857,0.28817034,5.0429807,0.9711629,C,Y,CY
2015535,8.0,0.057142857,0.23294884,4.076605,0.97116673,C,Y,CY
510090,8.0,0.057142857,0.4286742,7.501798,0.97117054,C,Z,CZ
8809625241360,8.0,0.057142857,0.23294884,4.076605,0.97117436,C,Y,CY
PF023702,8.0,0.057142857,0.28817034,5.0429807,0.9711782,C,Y,CY
6982553,8.0,0.057142857,0.2620184,4.5853224,0.971182,C,Y,CY
6982637,8.0,0.057142857,0.3552571,6.216999,0.9711858,C,Y,CY
6983510,8.0,0.057142857,0.28817034,5.0429807,0.9711896,C,Y,CY
3346470613478,8.0,0.057142857,0.23294884,4.076605,0.97119343,C,Y,CY
7481085,8.0,0.057142857,0.23294884,4.076605,0.9711972,C,Y,CY
7481093,8.0,0.057142857,0.23294884,4.076605,0.971201,C,Y,CY
7481119,8.0,0.057142857,0.2620184,4.5853224,0.9712048,C,Y,CY
7481176,8.0,0.057142857,0.3936808,6.8894143,0.97120863,C,Z,CZ
30188693,8.0,0.057142857,0.23294884,4.076605,0.97121245,C,Y,CY
30177154,8.0,0.057142857,0.23294884,4.076605,0.97121626,C,Y,CY
DL019,8.0,0.057142857,0.23294884,4.076605,0.9712201,C,Y,CY
2015667,8.0,0.057142857,0.2620184,4.5853224,0.9712239,C,Y,CY
2015669,8.0,0.057142857,0.23294884,4.076605,0.9712277,C,Y,CY
3605972834881,8.0,0.057142857,0.23294884,4.076605,0.9712315,C,Y,CY
80088211,8.0,0.057142857,0.2620184,4.5853224,0.97123533,C,Y,CY
8001090816702,8.0,0.057142857,0.28817034,5.0429807,0.97123915,C,Y,CY
